"file","year","month","tmax","tmin","ppt"
"ppt_4kmM3_198910","1989","10",NA,NA,133.730908480558
"ppt_4kmM3_198911","1989","11",NA,NA,69.645453713157
"ppt_4kmM3_198912","1989","12",NA,NA,23.0099998820912
"ppt_4kmM3_199001","1990","01",NA,NA,113.600908452814
"ppt_4kmM3_199002","1990","02",NA,NA,39.6127270785245
"ppt_4kmM3_199003","1990","03",NA,NA,74.0227272727273
"ppt_4kmM3_199004","1990","04",NA,NA,117.639092185281
"ppt_4kmM3_199005","1990","05",NA,NA,152.920908147638
"ppt_4kmM3_199006","1990","06",NA,NA,68.897272976962
"ppt_4kmM3_199007","1990","07",NA,NA,114.862725691362
"ppt_4kmM3_199008","1990","08",NA,NA,178.541817405007
"ppt_4kmM3_199009","1990","09",NA,NA,34.283636786721
"ppt_4kmM3_199010","1990","10",NA,NA,111.327273282138
"ppt_4kmM3_199011","1990","11",NA,NA,56.5509085221724
"ppt_4kmM3_199012","1990","12",NA,NA,128.537273060192
"ppt_4kmM3_199101","1991","01",NA,NA,80.9945470636541
"ppt_4kmM3_199102","1991","02",NA,NA,23.4699998335405
"ppt_4kmM3_199103","1991","03",NA,NA,137.900908036665
"ppt_4kmM3_199104","1991","04",NA,NA,44.8681820956143
"ppt_4kmM3_199105","1991","05",NA,NA,42.0127272172408
"ppt_4kmM3_199106","1991","06",NA,NA,51.3409090909091
"ppt_4kmM3_199107","1991","07",NA,NA,123.241819208319
"ppt_4kmM3_199108","1991","08",NA,NA,52.8963633450595
"ppt_4kmM3_199109","1991","09",NA,NA,92.8754542957653
"ppt_4kmM3_199110","1991","10",NA,NA,70.1909096457741
"ppt_4kmM3_199111","1991","11",NA,NA,33.8854540044611
"ppt_4kmM3_199112","1991","12",NA,NA,131.018182927912
"ppt_4kmM3_199201","1992","01",NA,NA,57.1990907842463
"ppt_4kmM3_199202","1992","02",NA,NA,69.5509095625444
"ppt_4kmM3_199203","1992","03",NA,NA,105.812726801092
"ppt_4kmM3_199204","1992","04",NA,NA,72.9836356423118
"ppt_4kmM3_199205","1992","05",NA,NA,99.9309095902876
"ppt_4kmM3_199206","1992","06",NA,NA,44.3890907981179
"ppt_4kmM3_199207","1992","07",NA,NA,137.744545676491
"ppt_4kmM3_199208","1992","08",NA,NA,86.9499997225675
"ppt_4kmM3_199209","1992","09",NA,NA,125.133635781028
"ppt_4kmM3_199210","1992","10",NA,NA,49.4381817904386
"ppt_4kmM3_199211","1992","11",NA,NA,110.633637168191
"ppt_4kmM3_199212","1992","12",NA,NA,99.8409090909091
"ppt_4kmM3_199301","1993","01",NA,NA,76.8909093683416
"ppt_4kmM3_199302","1993","02",NA,NA,61.2363645380194
"ppt_4kmM3_199303","1993","03",NA,NA,198.063637473366
"ppt_4kmM3_199304","1993","04",NA,NA,120.523635864258
"ppt_4kmM3_199305","1993","05",NA,NA,91.7545464255593
"ppt_4kmM3_199306","1993","06",NA,NA,60.4500000693581
"ppt_4kmM3_199307","1993","07",NA,NA,62.3718188892711
"ppt_4kmM3_199308","1993","08",NA,NA,115.058181069114
"ppt_4kmM3_199309","1993","09",NA,NA,118.523635864258
"ppt_4kmM3_199310","1993","10",NA,NA,70.5236358642578
"ppt_4kmM3_199311","1993","11",NA,NA,141.464546897195
"ppt_4kmM3_199312","1993","12",NA,NA,113.772727272727
"ppt_4kmM3_199401","1994","01",NA,NA,100.623637112704
"ppt_4kmM3_199402","1994","02",NA,NA,97.4227281050249
"ppt_4kmM3_199403","1994","03",NA,NA,211.327273282138
"ppt_4kmM3_199404","1994","04",NA,NA,50.1027273698287
"ppt_4kmM3_199405","1994","05",NA,NA,63.4472718672319
"ppt_4kmM3_199406","1994","06",NA,NA,90.0145464810458
"ppt_4kmM3_199407","1994","07",NA,NA,149.416365189986
"ppt_4kmM3_199408","1994","08",NA,NA,138.691818237305
"ppt_4kmM3_199409","1994","09",NA,NA,81.7709100896662
"ppt_4kmM3_199410","1994","10",NA,NA,40.3827268427069
"ppt_4kmM3_199411","1994","11",NA,NA,49.9881813742898
"ppt_4kmM3_199412","1994","12",NA,NA,51.3054542541504
"ppt_4kmM3_199501","1995","01",NA,NA,96.6290900490501
"ppt_4kmM3_199502","1995","02",NA,NA,40.7881816517223
"ppt_4kmM3_199503","1995","03",NA,NA,51.5454545454545
"ppt_4kmM3_199504","1995","04",NA,NA,33.4681816101074
"ppt_4kmM3_199505","1995","05",NA,NA,151.9654527144
"ppt_4kmM3_199506","1995","06",NA,NA,81.7881816517223
"ppt_4kmM3_199507","1995","07",NA,NA,92.8527277166193
"ppt_4kmM3_199508","1995","08",NA,NA,42.3827278830788
"ppt_4kmM3_199509","1995","09",NA,NA,92.3081817626953
"ppt_4kmM3_199510","1995","10",NA,NA,171.239091352983
"ppt_4kmM3_199511","1995","11",NA,NA,125.816363247958
"ppt_4kmM3_199512","1995","12",NA,NA,51.8199996948242
"ppt_4kmM3_199601","1996","01",NA,NA,162.870907870206
"ppt_4kmM3_199602","1996","02",NA,NA,60.1790903264826
"ppt_4kmM3_199603","1996","03",NA,NA,93.049091685902
"ppt_4kmM3_199604","1996","04",NA,NA,78.4581805142489
"ppt_4kmM3_199605","1996","05",NA,NA,145.299093073065
"ppt_4kmM3_199606","1996","06",NA,NA,120.326362609863
"ppt_4kmM3_199607","1996","07",NA,NA,138.77272865989
"ppt_4kmM3_199608","1996","08",NA,NA,76.9863634976474
"ppt_4kmM3_199609","1996","09",NA,NA,191.574546120384
"ppt_4kmM3_199610","1996","10",NA,NA,123.010909340598
"ppt_4kmM3_199611","1996","11",NA,NA,81.8372733376243
"ppt_4kmM3_199612","1996","12",NA,NA,143.556361805309
"ppt_4kmM3_199701","1997","01",NA,NA,55.9536358226429
"ppt_4kmM3_199702","1997","02",NA,NA,63.3699992786754
"ppt_4kmM3_199703","1997","03",NA,NA,114.784545204856
"ppt_4kmM3_199704","1997","04",NA,NA,63.9345449967818
"ppt_4kmM3_199705","1997","05",NA,NA,96.7663643576882
"ppt_4kmM3_199706","1997","06",NA,NA,93.2772730047053
"ppt_4kmM3_199707","1997","07",NA,NA,52.6181817488237
"ppt_4kmM3_199708","1997","08",NA,NA,84.7963624434038
"ppt_4kmM3_199709","1997","09",NA,NA,58.1599998474121
"ppt_4kmM3_199710","1997","10",NA,NA,92.4200009432706
"ppt_4kmM3_199711","1997","11",NA,NA,149.505450162021
"ppt_4kmM3_199712","1997","12",NA,NA,52.5509092157537
"ppt_4kmM3_199801","1998","01",NA,NA,142.379999334162
"ppt_4kmM3_199802","1998","02",NA,NA,146.990905761719
"ppt_4kmM3_199803","1998","03",NA,NA,170.290911587802
"ppt_4kmM3_199804","1998","04",NA,NA,101.960908369585
"ppt_4kmM3_199805","1998","05",NA,NA,117.28000016646
"ppt_4kmM3_199806","1998","06",NA,NA,115.285454489968
"ppt_4kmM3_199807","1998","07",NA,NA,48.9418185840954
"ppt_4kmM3_199808","1998","08",NA,NA,32.8872727480802
"ppt_4kmM3_199809","1998","09",NA,NA,49.9654547951438
"ppt_4kmM3_199810","1998","10",NA,NA,24.9781818389893
"ppt_4kmM3_199811","1998","11",NA,NA,29.8745455308394
"ppt_4kmM3_199812","1998","12",NA,NA,48.3345454822887
"ppt_4kmM3_199901","1999","01",NA,NA,144.712729714134
"ppt_4kmM3_199902","1999","02",NA,NA,53.4227270646529
"ppt_4kmM3_199903","1999","03",NA,NA,106.870000665838
"ppt_4kmM3_199904","1999","04",NA,NA,61.9663633866744
"ppt_4kmM3_199905","1999","05",NA,NA,32.5145457874645
"ppt_4kmM3_199906","1999","06",NA,NA,65.711818001487
"ppt_4kmM3_199907","1999","07",NA,NA,19.4572729630904
"ppt_4kmM3_199908","1999","08",NA,NA,113.647270896218
"ppt_4kmM3_199909","1999","09",NA,NA,280.346363414418
"ppt_4kmM3_199910","1999","10",NA,NA,61.3263639970259
"ppt_4kmM3_199911","1999","11",NA,NA,49.689999667081
"ppt_4kmM3_199912","1999","12",NA,NA,72.0081828724254
"ppt_4kmM3_200001","2000","01",NA,NA,81.4990914084695
"ppt_4kmM3_200002","2000","02",NA,NA,54.6445454684171
"ppt_4kmM3_200003","2000","03",NA,NA,106.306363192472
"ppt_4kmM3_200004","2000","04",NA,NA,122.215454101562
"ppt_4kmM3_200005","2000","05",NA,NA,63.3990912003951
"ppt_4kmM3_200006","2000","06",NA,NA,116.595455516468
"ppt_4kmM3_200007","2000","07",NA,NA,122.413636641069
"ppt_4kmM3_200008","2000","08",NA,NA,115.064545371316
"ppt_4kmM3_200009","2000","09",NA,NA,108.561818209561
"ppt_4kmM3_200010","2000","10",NA,NA,1.89909090779044
"ppt_4kmM3_200011","2000","11",NA,NA,53.5454548922452
"ppt_4kmM3_200012","2000","12",NA,NA,76.169999556108
"ppt_4kmM3_200101","2001","01",NA,NA,67.9118194580078
"ppt_4kmM3_200102","2001","02",NA,NA,55.5127279108221
"ppt_4kmM3_200103","2001","03",NA,NA,115.59090978449
"ppt_4kmM3_200104","2001","04",NA,NA,51.8263636502353
"ppt_4kmM3_200105","2001","05",NA,NA,129.199090437456
"ppt_4kmM3_200106","2001","06",NA,NA,136.512729991566
"ppt_4kmM3_200107","2001","07",NA,NA,138.103634920987
"ppt_4kmM3_200108","2001","08",NA,NA,127.149090853604
"ppt_4kmM3_200109","2001","09",NA,NA,66.0100007490678
"ppt_4kmM3_200110","2001","10",NA,NA,22.8254541917281
"ppt_4kmM3_200111","2001","11",NA,NA,25.3790905692361
"ppt_4kmM3_200112","2001","12",NA,NA,42.5163640108975
"ppt_4kmM3_200201","2002","01",NA,NA,38.4727273420854
"ppt_4kmM3_200202","2002","02",NA,NA,11.5127273039384
"ppt_4kmM3_200203","2002","03",NA,NA,89.2563629150391
"ppt_4kmM3_200204","2002","04",NA,NA,103.029090187766
"ppt_4kmM3_200205","2002","05",NA,NA,68.3945458152077
"ppt_4kmM3_200206","2002","06",NA,NA,64.5909094376998
"ppt_4kmM3_200207","2002","07",NA,NA,55.0254537409002
"ppt_4kmM3_200208","2002","08",NA,NA,73.2109094099565
"ppt_4kmM3_200209","2002","09",NA,NA,80.4963642467152
"ppt_4kmM3_200210","2002","10",NA,NA,156.119092074308
"ppt_4kmM3_200211","2002","11",NA,NA,114.730909174139
"ppt_4kmM3_200212","2002","12",NA,NA,112.551818154075
"ppt_4kmM3_200301","2003","01",NA,NA,71.5863633589311
"ppt_4kmM3_200302","2003","02",NA,NA,191.559998945756
"ppt_4kmM3_200303","2003","03",NA,NA,110.99363639138
"ppt_4kmM3_200304","2003","04",NA,NA,69.0781825672496
"ppt_4kmM3_200305","2003","05",NA,NA,190.663635253906
"ppt_4kmM3_200306","2003","06",NA,NA,208.980907093395
"ppt_4kmM3_200307","2003","07",NA,NA,177.366364912553
"ppt_4kmM3_200308","2003","08",NA,NA,119.100909146396
"ppt_4kmM3_200309","2003","09",NA,NA,191.642726551403
"ppt_4kmM3_200310","2003","10",NA,NA,128.105455571955
"ppt_4kmM3_200311","2003","11",NA,NA,134.443636113947
"ppt_4kmM3_200312","2003","12",NA,NA,119.695453990589
"ppt_4kmM3_200401","2004","01",NA,NA,44.1290914362127
"ppt_4kmM3_200402","2004","02",NA,NA,61.6336364746094
"ppt_4kmM3_200403","2004","03",NA,NA,62.5581817626953
"ppt_4kmM3_200404","2004","04",NA,NA,113.187273198908
"ppt_4kmM3_200405","2004","05",NA,NA,70.9400000138716
"ppt_4kmM3_200406","2004","06",NA,NA,110.613636363636
"ppt_4kmM3_200407","2004","07",NA,NA,163.629090742631
"ppt_4kmM3_200408","2004","08",NA,NA,110.797271728516
"ppt_4kmM3_200409","2004","09",NA,NA,94.4890899658203
"ppt_4kmM3_200410","2004","10",NA,NA,36.01818188754
"ppt_4kmM3_200411","2004","11",NA,NA,116.020002191717
"ppt_4kmM3_200412","2004","12",NA,NA,77.4209088412198
"ppt_4kmM3_200501","2005","01",NA,NA,85.7018189863725
"ppt_4kmM3_200502","2005","02",NA,NA,33.3781812841242
"ppt_4kmM3_200503","2005","03",NA,NA,121.472726995295
"ppt_4kmM3_200504","2005","04",NA,NA,93.6609087857333
"ppt_4kmM3_200505","2005","05",NA,NA,128.123635725542
"ppt_4kmM3_200506","2005","06",NA,NA,67.6354546980424
"ppt_4kmM3_200507","2005","07",NA,NA,131.182728854093
"ppt_4kmM3_200508","2005","08",NA,NA,57.8400001525879
"ppt_4kmM3_200509","2005","09",NA,NA,5.98181819915771
"ppt_4kmM3_200510","2005","10",NA,NA,242.38545365767
"ppt_4kmM3_200511","2005","11",NA,NA,53.457273309881
"ppt_4kmM3_200512","2005","12",NA,NA,80.6963639692827
"ppt_4kmM3_200601","2006","01",NA,NA,83.0418174050071
"ppt_4kmM3_200602","2006","02",NA,NA,62.199090090665
"ppt_4kmM3_200603","2006","03",NA,NA,2.18999998136
"ppt_4kmM3_200604","2006","04",NA,NA,84.228180625222
"ppt_4kmM3_200605","2006","05",NA,NA,59.5236365578391
"ppt_4kmM3_200606","2006","06",NA,NA,326.555453213778
"ppt_4kmM3_200607","2006","07",NA,NA,77.2472724914551
"ppt_4kmM3_200608","2006","08",NA,NA,22.7399999445135
"ppt_4kmM3_200609","2006","09",NA,NA,168.193635420366
"ppt_4kmM3_200610","2006","10",NA,NA,125.107272061435
"ppt_4kmM3_200611","2006","11",NA,NA,140.160909479315
"ppt_4kmM3_200612","2006","12",NA,NA,40.2418185147372
"ppt_4kmM3_200701","2007","01",NA,NA,62.8518187782981
"ppt_4kmM3_200702","2007","02",NA,NA,61.3427269675515
"ppt_4kmM3_200703","2007","03",NA,NA,88.56727253307
"ppt_4kmM3_200704","2007","04",NA,NA,118.846362720836
"ppt_4kmM3_200705","2007","05",NA,NA,31.1945450522683
"ppt_4kmM3_200706","2007","06",NA,NA,59.3990905068137
"ppt_4kmM3_200707","2007","07",NA,NA,58.060000332919
"ppt_4kmM3_200708","2007","08",NA,NA,86.5545460094105
"ppt_4kmM3_200709","2007","09",NA,NA,17.397272976962
"ppt_4kmM3_200710","2007","10",NA,NA,153.229998501864
"ppt_4kmM3_200711","2007","11",NA,NA,41.7945452603427
"ppt_4kmM3_200712","2007","12",NA,NA,88.4881799871271
"ppt_4kmM3_200801","2008","01",NA,NA,36.5945451909846
"ppt_4kmM3_200802","2008","02",NA,NA,102.643637223677
"ppt_4kmM3_200803","2008","03",NA,NA,72.1936368075284
"ppt_4kmM3_200804","2008","04",NA,NA,145.554545315829
"ppt_4kmM3_200805","2008","05",NA,NA,212.867272116921
"ppt_4kmM3_200806","2008","06",NA,NA,157.751817183061
"ppt_4kmM3_200807","2008","07",NA,NA,108.729090603915
"ppt_4kmM3_200808","2008","08",NA,NA,35.4054546356201
"ppt_4kmM3_200809","2008","09",NA,NA,137.773635864258
"ppt_4kmM3_200810","2008","10",NA,NA,47.7918184453791
"ppt_4kmM3_200811","2008","11",NA,NA,45.8427273143421
"ppt_4kmM3_200812","2008","12",NA,NA,89.2272713401101
"ppt_4kmM3_200901","2009","01",NA,NA,77.1272721724077
"ppt_4kmM3_200902","2009","02",NA,NA,7.32727267525413
"ppt_4kmM3_200903","2009","03",NA,NA,56.8036356839267
"ppt_4kmM3_200904","2009","04",NA,NA,120.333636890758
"ppt_4kmM3_200905","2009","05",NA,NA,200.224545565518
"ppt_4kmM3_200906","2009","06",NA,NA,164.457273309881
"ppt_4kmM3_200907","2009","07",NA,NA,68.7190898548473
"ppt_4kmM3_200908","2009","08",NA,NA,100.188181790439
"ppt_4kmM3_200909","2009","09",NA,NA,74.8490909229625
"ppt_4kmM3_200910","2009","10",NA,NA,150.67545596036
"ppt_4kmM3_200911","2009","11",NA,NA,118.413636641069
"ppt_4kmM3_200912","2009","12",NA,NA,175.900000832298
"ppt_4kmM3_201001","2010","01",NA,NA,52.3790910894221
"ppt_4kmM3_201002","2010","02",NA,NA,107.104545593262
"ppt_4kmM3_201003","2010","03",NA,NA,97.5009085915305
"ppt_4kmM3_201004","2010","04",NA,NA,39.1390914916992
"ppt_4kmM3_201005","2010","05",NA,NA,71.1281814575195
"ppt_4kmM3_201006","2010","06",NA,NA,46.8745453574441
"ppt_4kmM3_201007","2010","07",NA,NA,124.334545482289
"ppt_4kmM3_201008","2010","08",NA,NA,167.270907315341
"ppt_4kmM3_201009","2010","09",NA,NA,75.5654546564276
"ppt_4kmM3_201010","2010","10",NA,NA,160.359999223189
"ppt_4kmM3_201011","2010","11",NA,NA,55.7581814852628
"ppt_4kmM3_201012","2010","12",NA,NA,46.8663635253906
"ppt_4kmM3_201101","2011","01",NA,NA,56.1790913668546
"ppt_4kmM3_201102","2011","02",NA,NA,49.0627271478826
"ppt_4kmM3_201103","2011","03",NA,NA,140.146365079013
"ppt_4kmM3_201104","2011","04",NA,NA,91.0399995283647
"ppt_4kmM3_201105","2011","05",NA,NA,53.8581813465465
"ppt_4kmM3_201106","2011","06",NA,NA,36.1154547604648
"ppt_4kmM3_201107","2011","07",NA,NA,62.0681825117631
"ppt_4kmM3_201108","2011","08",NA,NA,217.839996337891
"ppt_4kmM3_201109","2011","09",NA,NA,236.292725996538
"ppt_4kmM3_201110","2011","10",NA,NA,112.25
"ppt_4kmM3_201111","2011","11",NA,NA,50.9790909507058
"ppt_4kmM3_201112","2011","12",NA,NA,117.825454711914
"ppt_4kmM3_201201","2012","01",NA,NA,58.2790908813477
"ppt_4kmM3_201202","2012","02",NA,NA,26.4209091880105
"ppt_4kmM3_201203","2012","03",NA,NA,50.5836358503862
"ppt_4kmM3_201204","2012","04",NA,NA,54.3336365439675
"ppt_4kmM3_201205","2012","05",NA,NA,83.8836371681907
"ppt_4kmM3_201206","2012","06",NA,NA,79.2545464255593
"ppt_4kmM3_201207","2012","07",NA,NA,82.582726912065
"ppt_4kmM3_201208","2012","08",NA,NA,74.8245450800115
"ppt_4kmM3_201209","2012","09",NA,NA,94.5436373623935
"ppt_4kmM3_201210","2012","10",NA,NA,234.101814963601
"ppt_4kmM3_201211","2012","11",NA,NA,18.2563636086204
"ppt_4kmM3_201212","2012","12",NA,NA,87.4636355313388
"ppt_4kmM3_201301","2013","01",NA,NA,73.4790912974965
"ppt_4kmM3_201302","2013","02",NA,NA,46.6709091880105
"ppt_4kmM3_201303","2013","03",NA,NA,76.6036356145685
"ppt_4kmM3_201304","2013","04",NA,NA,63.1736363497647
"ppt_4kmM3_201305","2013","05",NA,NA,73.1527276472612
"ppt_4kmM3_201306","2013","06",NA,NA,221.358180652965
"ppt_4kmM3_201307","2013","07",NA,NA,105.335454767401
"ppt_4kmM3_201308","2013","08",NA,NA,52.1290903958407
"ppt_4kmM3_201309","2013","09",NA,NA,45.3936361833052
"ppt_4kmM3_201310","2013","10",NA,NA,166.274545842951
"ppt_4kmM3_201311","2013","11",NA,NA,76.7036375565962
"ppt_4kmM3_201312","2013","12",NA,NA,135.936363913796
"ppt_4kmM3_201401","2014","01",NA,NA,66.0245465365323
"ppt_4kmM3_201402","2014","02",NA,NA,110.148181568493
"ppt_4kmM3_201403","2014","03",NA,NA,109.825454018333
"ppt_4kmM3_201404","2014","04",NA,NA,123.48999786377
"ppt_4kmM3_201405","2014","05",NA,NA,197.427271062678
"ppt_4kmM3_201406","2014","06",NA,NA,95.8354554609819
"ppt_4kmM3_201407","2014","07",NA,NA,101.43272746693
"ppt_4kmM3_201408","2014","08",NA,NA,101.702727577903
"ppt_4kmM3_201409","2014","09",NA,NA,66.6299996809526
"ppt_4kmM3_201410","2014","10",NA,NA,105.124546397816
"ppt_4kmM3_201411","2014","11",NA,NA,77.2218184037642
"ppt_4kmM3_201412","2014","12",NA,NA,95.2654550725763
"ppt_4kmM3_201501","2015","01",NA,NA,95.1563630537553
"ppt_4kmM3_201502","2015","02",NA,NA,46.4681819568981
"ppt_4kmM3_201503","2015","03",NA,NA,113.886364329945
"ppt_4kmM3_201504","2015","04",NA,NA,87.7800001664595
"ppt_4kmM3_201505","2015","05",NA,NA,59.064546064897
"ppt_4kmM3_201506","2015","06",NA,NA,303.323633367365
"ppt_4kmM3_201507","2015","07",NA,NA,122.834545482289
"ppt_4kmM3_201508","2015","08",NA,NA,35.5100000554865
"ppt_4kmM3_201509","2015","09",NA,NA,71.7845445112749
"ppt_4kmM3_201510","2015","10",NA,NA,91.2645450938832
"ppt_4kmM3_201511","2015","11",NA,NA,56.756363955411
"ppt_4kmM3_201512","2015","12",NA,NA,125.485999367454
"ppt_4kmM3_201601","2016","01",NA,NA,84.797907742587
"ppt_4kmM3_201602","2016","02",NA,NA,111.232637578791
"ppt_4kmM3_201603","2016","03",NA,NA,37.9454550309615
"ppt_4kmM3_201604","2016","04",NA,NA,54.3706359863281
"ppt_4kmM3_201605","2016","05",NA,NA,154.79209206321
"ppt_4kmM3_201606","2016","06",NA,NA,89.511364329945
"ppt_4kmM3_201607","2016","07",NA,NA,140.91918182373
"ppt_4kmM3_201608","2016","08",NA,NA,75.3644540960138
"ppt_4kmM3_201609","2016","09",NA,NA,81.7532737038352
"ppt_4kmM3_201610","2016","10",NA,NA,26.5426365245472
"ppt_4kmM3_201611","2016","11",NA,NA,11.2550910602916
"ppt_4kmM3_201612","2016","12",NA,NA,90.3390905206854
"ppt_4kmM3_201701","2017","01",NA,NA,72.7052730213512
"ppt_4kmM3_201702","2017","02",NA,NA,10.7306363799355
"ppt_4kmM3_201703","2017","03",NA,NA,78.7752727161754
"ppt_4kmM3_201704","2017","04",NA,NA,98.4459998390891
"ppt_4kmM3_201705","2017","05",NA,NA,165.748002485795
"ppt_4kmM3_201706","2017","06",NA,NA,29.5600910186768
"ppt_4kmM3_201707","2017","07",NA,NA,229.848725752397
"ppt_4kmM3_201708","2017","08",NA,NA,159.674453735352
"ppt_4kmM3_201709","2017","09",NA,NA,49.0423639470881
"ppt_4kmM3_201710","2017","10",NA,NA,68.4294544566761
"ppt_4kmM3_201711","2017","11",NA,NA,55.9187268343839
"ppt_4kmM3_201712","2017","12",NA,NA,17.2870001359419
"ppt_4kmM3_201801","2018","01",NA,NA,23.2109092365612
"ppt_4kmM3_201802","2018","02",NA,NA,128.772908991033
"ppt_4kmM3_201803","2018","03",NA,NA,53.8268182927912
"ppt_4kmM3_201804","2018","04",NA,NA,101.918636668812
"ppt_4kmM3_201805","2018","05",NA,NA,218.582092285156
"ppt_4kmM3_201806","2018","06",NA,NA,167.071818958629
